state,cardholder,balance,numTrans,numIntlTrans,creditLine,fraudRisk
46,1,5866,31,0,8,0
28,1,0,13,4,3,0
24,1,0,14,15,3,0
29,1,6745,8,18,75,1
32,1,8998,29,12,10,0
50,1,0,88,35,10,0
5,1,87,38,1,3,0
18,1,98,68,0,3,0
39,1,2947,51,0,6,0
9,1,4000,43,1,3,0
3,1,0,39,19,75,0
35,1,9000,8,21,8,0
10,1,9814,23,3,16,0
4,1,11000,30,1,10,0
27,1,2918,19,0,7,0
5,1,4780,29,1,19,0
8,1,0,29,24,16,0
43,1,4000,27,60,3,0
48,1,1745,100,0,20,0
24,2,8000,45,0,7,0
2,1,7416,17,0,18,0
16,1,7025,6,0,11,0
25,1,8913,37,0,14,0
1,1,1102,5,4,9,0
5,2,192,22,14,17,0
18,2,0,7,0,14,0
46,1,116,1,0,39,0
39,1,3926,4,4,3,0
48,1,8000,91,2,7,0
23,1,9607,30,0,17,0
39,1,5376,33,0,7,0
35,1,2002,46,2,10,0
5,1,11252,3,1,16,0
5,1,205,49,0,20,0
5,1,10602,26,0,10,0
44,1,22000,21,0,21,1
36,1,3499,6,1,3,0
5,1,3740,14,0,12,0
3,1,8000,69,2,7,0
10,1,4813,36,5,4,0
3,1,3644,100,40,3,0
33,1,0,38,35,5,0
11,1,0,60,3,7,0
2,1,4238,19,18,5,0
13,1,3240,15,0,5,0
4,1,13000,94,23,12,1
21,1,7227,11,0,8,0
50,1,9587,42,0,13,0
44,1,4707,8,6,22,0
10,1,2664,100,0,2,0
43,1,2705,7,0,2,0
32,1,8000,7,19,7,0
47,1,14,5,0,4,0
13,1,7095,28,5,13,0
25,1,3363,45,2,9,0
14,1,4859,26,0,18,0
35,1,2658,100,0,5,0
35,1,1695,7,0,6,0
44,1,6738,66,0,6,0
24,1,5649,32,6,6,0
5,1,7000,99,2,6,1
10,1,1423,19,2,8,0
3,1,2023,24,0,7,0
44,1,3120,27,0,6,0
43,1,8490,11,0,9,0
23,1,75,6,7,18,0
4,1,345,7,0,6,0
36,1,4733,2,0,17,0
44,1,1372,10,0,3,0
21,1,9770,15,0,15,0
5,1,1311,1,0,9,0
43,1,7470,18,15,16,0
38,1,3873,9,16,3,0
15,1,4905,43,0,9,0
13,1,0,11,9,40,0
23,1,4855,12,60,5,0
21,1,7607,6,18,7,0
35,1,1577,54,4,5,0
13,1,8268,4,0,30,0
11,1,6284,21,0,11,0
20,1,408,17,6,11,0
39,1,13073,6,0,14,0
10,1,9668,26,1,23,0
15,1,5609,27,4,32,0
44,1,6209,15,7,7,0
46,1,7426,98,39,10,1
36,1,14129,100,0,31,1
11,1,1536,26,0,11,0
15,1,4849,11,14,10,0
42,1,3579,26,0,3,0
23,1,648,100,1,7,0
35,1,0,0,1,8,0
46,1,3719,95,0,4,0
32,1,4120,18,22,6,0
29,1,8789,16,0,12,0
35,1,0,2,60,9,0
50,1,0,18,2,3,0
7,1,1628,4,0,9,0
35,1,3881,52,3,4,0
32,2,9029,24,0,30,0
49,1,2297,46,0,4,0
18,1,0,78,0,27,0
10,1,183,19,2,23,0
35,1,2603,29,0,10,0
44,1,0,62,5,8,0
24,1,1795,15,0,11,0
11,1,2864,37,9,6,0
35,1,1711,4,0,5,0
28,1,2516,23,0,2,0
35,1,1338,27,60,7,0
44,1,2092,5,2,6,0
11,1,8227,37,36,12,0
18,1,3731,22,0,9,0
46,1,4690,29,0,14,0
44,1,7291,41,0,29,0
11,1,4456,87,0,4,0
43,1,15295,29,0,22,1
10,1,7705,4,0,9,0
32,1,656,100,6,11,0
13,1,12045,100,6,15,0
24,1,2455,37,0,2,0
10,1,6257,3,1,18,0
43,1,9369,100,10,33,0
15,1,861,9,4,6,0
38,1,5251,19,0,5,0
4,1,918,15,0,14,0
35,1,1734,33,4,5,0
29,1,616,21,3,32,0
23,1,4807,47,0,8,0
20,1,6236,15,0,8,0
35,1,4688,12,0,17,0
1,1,6000,63,1,5,0
21,1,10500,19,19,11,0
5,2,0,49,39,7,0
33,1,197,14,0,4,0
29,1,0,47,1,3,0
24,1,15000,14,48,14,0
15,1,0,56,1,11,0
50,1,0,31,60,4,0
35,1,4829,13,1,4,0
32,1,2676,19,0,3,0
14,1,2524,100,0,5,0
23,1,2060,8,4,7,0
11,1,6976,9,2,6,0
44,1,11783,86,6,18,1
41,1,7032,7,0,21,0
38,1,126,12,0,7,0
24,1,5557,63,0,5,0
5,1,10161,36,0,16,0
41,1,1700,32,13,4,0
10,1,4207,30,10,6,0
11,1,0,63,1,10,0
15,1,9371,2,0,9,0
6,1,1587,86,11,7,0
32,1,4315,28,2,6,0
23,1,1459,7,25,13,0
21,2,11000,50,0,10,1
32,1,5000,41,11,4,0
35,1,2484,40,7,9,0
13,1,21944,35,1,28,1
23,1,0,15,13,6,0
35,1,5598,22,3,10,0
18,1,7000,78,19,6,0
18,1,4433,20,0,9,0
7,1,4639,35,1,4,0
23,1,3400,16,20,3,0
41,1,9850,51,0,13,0
5,1,6360,19,0,9,0
29,1,7301,22,0,13,0
44,1,2503,15,60,5,0
49,1,7171,3,0,7,0
17,1,5464,9,5,6,0
44,1,0,27,18,13,0
48,1,1632,32,16,5,0
46,1,0,46,6,14,0
21,1,5315,100,0,8,0
44,1,982,32,11,6,0
46,1,2360,44,0,4,0
48,1,14455,52,6,75,1
39,1,4820,2,0,13,0
16,1,2869,11,0,7,0
35,1,6417,15,14,7,0
20,1,212,12,4,7,0
44,1,5042,56,1,17,0
19,1,6108,11,18,9,0
5,1,6005,3,0,13,0
5,1,3483,35,1,12,0
2,1,6143,9,6,16,0
2,1,10218,6,18,27,0
10,1,5718,23,0,14,0
46,1,9261,23,4,13,0
39,1,169,32,0,9,0
43,1,1314,17,18,6,0
5,1,2270,5,1,25,0
24,1,2930,100,0,8,0
21,1,9016,56,0,34,1
2,1,1604,8,0,24,0
5,1,2547,88,0,2,0
34,1,3002,47,0,16,0
13,1,3599,17,0,6,0
36,1,9313,30,0,13,1
5,1,1038,52,8,11,0
16,1,6702,14,0,6,0
41,1,3000,33,8,2,0
27,1,11141,13,0,23,0
15,1,3837,44,0,14,0
39,1,569,26,39,3,0
39,1,3375,6,0,4,0
44,1,3950,35,7,3,0
35,1,5272,16,0,35,0
44,1,6583,9,0,25,1
51,1,6000,15,10,5,0
44,1,312,19,14,6,0
36,1,4666,22,0,6,0
49,1,7975,20,28,10,0
44,1,5039,7,0,19,0
14,1,5642,100,0,11,0
23,1,4156,18,9,12,0
24,1,9293,4,0,33,0
4,1,9146,89,0,15,1
26,1,206,3,0,3,0
14,1,1460,8,1,5,0
39,1,1021,13,0,7,0
12,1,3933,100,0,8,0
44,1,4021,8,0,17,0
10,1,3780,46,0,5,0
32,1,0,43,3,32,0
15,1,6597,100,0,30,0
46,1,4852,13,0,5,0
7,1,306,100,0,4,0
44,1,7000,35,15,6,1
24,1,2123,20,2,39,0
21,1,1577,20,0,9,0
49,1,7000,87,3,6,1
24,2,6688,68,0,7,0
41,1,4528,43,0,8,0
10,1,3260,16,2,17,0
44,1,5846,44,0,10,0
41,1,0,33,14,11,0
13,1,4000,57,25,3,0
5,1,7844,17,0,7,0
27,1,1544,9,0,3,0
44,1,1770,27,0,4,0
50,1,0,49,6,16,0
35,1,1470,37,0,3,0
44,1,1175,22,0,9,0
44,1,3765,16,9,6,0
10,1,15000,6,1,14,0
3,1,0,28,12,2,0
5,2,3254,9,0,75,1
50,1,1734,6,0,5,0
10,1,965,9,6,8,0
29,1,7306,9,2,28,0
41,1,8672,3,0,21,0
10,1,7131,36,0,9,0
13,1,1632,18,60,2,0
11,1,6026,14,0,20,0
45,1,1571,9,2,17,0
23,1,1575,36,2,3,0
29,1,3010,36,0,8,0
5,1,689,16,15,11,0
50,1,8373,13,0,16,0
39,1,4327,25,0,4,0
15,1,10679,100,0,12,1
10,1,14395,41,8,28,1
5,1,7132,18,0,9,0
5,1,2361,48,2,4,0
5,1,2514,13,2,5,0
44,2,10694,10,11,16,0
10,1,100,6,0,7,0
16,1,5000,35,18,4,0
13,1,10366,20,0,13,0
20,1,1874,100,0,7,0
5,1,2650,18,0,5,0
10,1,4046,14,1,4,0
19,1,7985,29,0,12,0
39,1,1216,65,32,2,0
46,1,0,40,13,11,0
3,1,0,11,9,6,0
10,1,3687,20,0,13,0
25,1,1166,8,0,8,0
48,1,3747,1,0,16,0
5,1,8736,17,0,11,0
2,1,3396,31,5,6,0
39,1,641,17,0,57,1
30,1,3438,10,0,8,0
34,1,5567,9,0,17,0
39,1,2340,15,0,11,0
38,1,3373,25,0,13,0
21,1,8582,13,2,15,0
18,1,503,29,0,18,0
9,1,0,16,9,6,0
36,1,7174,7,4,11,0
5,1,6386,13,1,23,0
5,2,3992,11,0,14,0
44,1,342,13,60,3,0
7,1,0,30,7,28,0
29,1,10177,65,0,47,1
49,1,4000,67,14,3,0
39,1,1494,21,0,10,0
5,1,7731,24,0,9,0
32,1,13000,35,0,21,0
43,2,0,6,0,11,0
17,1,0,72,3,6,0
36,1,3037,26,0,9,0
5,1,11696,12,0,18,0
13,1,13000,3,4,12,0
10,1,11980,28,3,12,0
35,2,7838,12,0,7,0
39,1,1909,26,0,8,0
38,1,7187,5,0,10,0
32,1,395,26,0,2,0
44,1,7048,8,0,30,0
15,1,4518,25,21,8,0
24,1,4658,9,11,40,0
2,1,0,23,9,11,0
10,2,964,10,0,5,0
5,1,0,13,11,15,0
8,1,0,8,2,12,0
11,1,0,1,15,27,0
44,1,5161,61,0,7,0
24,1,1689,10,1,7,0
38,1,4208,18,15,19,0
46,1,10875,17,0,18,0
5,1,2085,3,0,4,0
5,1,632,22,2,6,0
45,1,2062,16,0,18,0
44,1,0,16,9,1,0
46,1,4083,34,0,7,0
14,1,0,6,33,4,0
2,1,2442,32,4,7,0
46,1,4927,50,0,12,0
5,1,0,42,4,1,0
43,1,0,15,5,24,0
32,1,1146,6,5,2,0
19,1,2530,5,0,4,0
5,1,0,100,46,16,1
45,1,17888,100,0,18,1
5,1,1782,9,0,13,0
49,1,758,14,0,5,0
5,1,1518,10,0,3,0
11,1,3336,19,0,4,0
19,1,0,34,6,9,0
18,1,0,1,5,5,0
36,1,3726,4,0,6,0
38,1,11006,4,60,22,0
46,1,14162,18,3,27,0
34,1,0,74,20,13,0
49,1,0,100,25,9,0
25,1,13727,2,0,22,0
44,1,0,15,3,29,0
48,1,2000,33,1,1,0
44,1,4614,22,5,14,0
44,1,4506,100,0,4,0
4,1,8014,10,9,24,1
11,1,6000,57,17,5,1
23,1,2809,12,0,2,0
36,1,6186,9,0,15,0
5,1,8068,0,0,23,0
35,1,1575,4,0,4,0
24,1,5601,4,0,16,0
10,1,538,19,6,8,0
16,1,9313,21,3,14,0
44,1,0,100,27,8,0
15,1,6223,44,0,7,0
10,1,5000,43,42,4,0
13,1,3078,100,0,15,0
16,1,0,49,0,27,0
39,1,1867,20,0,19,0
4,1,2510,8,0,6,0
4,1,350,11,0,15,0
16,1,1450,60,14,7,0
16,1,0,19,10,14,0
41,1,2356,32,0,5,0
15,1,5000,64,10,4,0
37,1,86,52,0,5,0
32,1,4955,3,0,15,0
19,1,4058,1,0,4,0
36,1,1892,9,0,3,0
44,1,928,100,0,14,0
12,1,2013,24,35,13,0
5,1,7580,45,0,36,0
14,1,9215,14,0,29,0
36,2,4477,19,0,6,0
5,1,3937,16,1,5,0
24,1,5404,7,0,9,0
46,1,0,11,3,33,0
43,1,10925,40,13,14,0
46,1,9681,44,6,13,0
19,1,7603,27,0,10,0
20,1,1929,17,3,3,0
21,1,6538,52,1,12,0
10,1,89,44,5,3,0
32,1,0,4,9,41,0
3,1,0,30,12,4,0
39,1,4000,21,23,3,0
44,1,0,4,1,73,0
35,1,5602,3,0,7,0
10,1,2285,17,13,3,0
21,1,4547,9,0,5,0
13,1,2856,46,0,3,0
46,1,4009,21,5,31,0
46,1,0,95,17,6,0
36,1,1346,12,0,8,0
26,1,0,8,30,3,0
19,1,0,65,6,17,0
46,1,7349,11,0,21,0
10,1,1430,100,3,12,1
2,1,9000,100,26,8,0
44,1,4529,18,0,8,0
48,1,7822,19,0,11,0
4,1,0,12,13,23,0
6,1,3310,13,7,9,0
33,1,2017,15,0,13,0
32,1,3907,100,2,16,0
4,1,7000,50,21,6,0
29,1,6367,68,0,10,1
15,1,1879,67,3,5,0
4,1,513,13,8,6,0
23,1,0,73,22,22,0
24,1,1175,4,0,4,0
18,1,1358,4,0,3,0
24,1,10782,40,0,15,0
45,1,3519,20,0,3,0
24,1,18274,55,0,43,1
24,1,4675,100,0,10,0
16,1,11000,15,25,10,0
15,1,8751,84,12,9,0
29,1,4989,14,0,7,0
19,1,0,87,4,11,0
39,1,17088,26,0,26,1
29,1,1173,54,13,34,1
5,1,9494,70,15,10,0
43,1,29,10,0,3,0
35,1,1411,61,6,2,0
10,1,11932,71,0,12,1
49,1,8176,9,0,14,0
44,1,4710,17,0,15,0
33,1,0,32,4,3,0
15,1,10765,5,0,13,0
44,1,5059,1,0,21,0
23,1,2791,2,8,4,0
18,1,7092,4,15,16,0
15,1,4183,39,4,11,0
14,1,3947,19,5,8,0
44,1,2394,75,0,4,0
5,1,6125,18,2,11,0
36,1,3283,5,34,4,0
7,1,2743,35,5,2,0
15,1,379,38,0,22,0
10,1,7711,16,5,16,0
36,1,723,4,1,7,0
24,1,0,3,15,9,0
24,1,5252,47,0,13,0
48,1,16123,21,4,17,0
48,1,8953,12,1,25,1
7,1,0,15,15,3,0
28,1,5683,3,0,5,0
39,1,4661,13,0,10,0
5,1,2758,41,0,34,0
48,1,8694,19,0,9,0
1,1,7879,56,2,12,0
15,2,7248,29,0,8,0
34,1,0,14,1,14,0
26,1,8007,12,23,27,0
3,1,1614,100,0,8,0
4,1,83,24,0,5,0
33,1,2427,48,4,31,0
39,1,144,22,4,2,0
3,1,3400,17,9,9,0
33,1,874,36,1,5,0
13,1,0,13,6,18,0
28,1,7870,56,0,10,0
10,2,676,26,13,11,0
13,1,1119,9,3,4,0
44,1,0,42,8,14,0
38,1,0,36,9,20,0
29,1,0,13,17,8,0
11,1,5707,23,0,29,0
19,1,11000,7,17,10,0
48,1,8880,1,9,11,0
23,1,3230,37,0,5,0
15,1,478,2,0,54,0
10,1,6,36,0,5,0
38,1,0,88,0,13,0
35,1,9120,17,0,10,0
33,1,4638,4,4,4,0
14,1,7000,26,24,6,0
6,1,6173,49,4,6,0
15,1,1588,13,13,4,0
23,1,0,56,34,9,0
36,1,3335,28,2,10,0
34,1,2174,36,0,6,0
39,1,2695,52,0,2,0
34,1,2093,42,2,18,0
44,1,699,17,17,4,0
15,1,0,88,2,55,1
35,1,9388,32,0,10,0
6,1,2412,59,2,14,0
5,1,6534,17,1,9,0
45,1,494,32,0,7,0
44,1,6000,20,52,5,0
35,1,7107,36,0,10,0
11,1,619,2,0,34,0
4,1,629,16,3,11,0
16,1,87,48,0,3,0
39,1,13436,100,0,14,1
16,1,5725,13,0,9,0
24,2,1982,20,2,5,0
16,1,2489,51,0,6,0
36,1,1858,31,0,6,0
43,1,7730,35,7,9,0
35,1,9931,49,10,15,0
21,1,4750,22,15,6,0
18,1,2590,9,12,2,0
29,1,1468,22,0,14,0
29,1,2841,3,0,9,0
18,1,13664,36,1,16,0
7,1,2000,92,0,1,0
5,1,713,10,0,4,0
15,1,2093,5,0,8,0
11,1,677,30,0,3,0
14,1,6593,62,10,8,0
36,1,3218,16,13,4,0
35,1,0,47,42,5,0
19,1,1876,100,10,5,0
21,1,1369,7,0,10,0
32,1,6581,42,4,7,0
13,1,2382,16,0,13,0
10,1,7613,21,11,24,0
16,1,13797,3,6,25,0
13,1,1080,6,0,2,0
48,1,0,67,5,8,0
38,1,10000,8,5,9,0
23,2,0,72,4,7,0
29,1,21074,10,4,65,1
29,2,0,21,0,4,0
36,1,13000,26,1,12,1
13,2,9000,10,0,8,0
41,2,3381,12,0,6,0
15,1,7052,15,2,8,0
4,1,3393,100,0,3,0
16,1,3217,10,2,14,0
13,2,530,6,10,2,0
44,1,2457,59,0,5,0
23,1,9000,31,1,8,0
46,1,0,58,3,15,0
41,1,2881,1,11,12,0
20,1,8264,3,3,29,0
5,1,4046,55,10,5,0
35,1,4000,19,19,3,0
15,1,129,22,3,7,0
29,1,10660,88,0,17,1
5,1,2536,15,1,2,0
26,1,3200,5,9,15,0
5,1,2205,80,1,8,0
29,1,5517,5,0,5,0
16,1,18967,47,0,34,1
5,1,0,87,2,2,0
36,1,8202,53,0,10,0
44,1,4259,3,40,5,0
5,1,5150,7,8,5,0
44,1,0,100,16,19,0
35,1,21337,16,60,38,1
29,1,6403,19,3,12,0
43,1,6162,48,23,11,0
43,1,2327,4,3,5,0
49,1,3000,32,26,2,0
22,1,911,34,0,3,0
10,1,3559,19,5,10,0
37,1,4000,66,7,3,0
36,1,4532,20,0,8,0
40,1,1474,21,0,7,0
6,1,4000,3,60,3,0
16,1,5512,22,0,11,0
16,1,511,17,0,14,0
19,2,1901,10,9,10,0
43,1,1474,6,6,7,0
36,1,1809,20,0,9,0
17,2,5000,1,0,4,0
16,1,0,45,17,7,0
41,1,1961,1,0,58,0
32,1,3741,84,3,3,1
5,1,1014,16,0,2,0
43,1,0,8,4,62,0
29,1,0,4,18,26,0
10,1,5854,4,4,29,0
5,2,937,14,0,2,0
5,1,8805,9,2,11,0
15,1,4484,64,23,12,0
24,1,515,22,0,4,0
38,1,3132,18,8,14,0
32,1,4147,3,24,9,0
38,1,6520,32,0,9,0
7,1,9000,30,60,8,1
7,1,4347,7,6,12,0
35,1,4801,6,0,5,0
18,1,2259,7,0,2,0
10,2,9436,59,0,13,1
6,1,344,10,0,7,0
5,1,2695,56,0,6,0
15,1,7967,14,0,15,0
5,1,448,19,16,12,0
16,1,5041,23,3,6,0
43,1,717,7,0,8,0
26,1,0,63,10,3,0
34,1,1749,10,0,21,0
44,1,1406,20,9,8,0
2,1,2848,11,0,3,0
2,1,6505,17,4,7,0
39,1,11655,49,2,23,1
24,1,6336,12,5,8,0
29,1,2752,42,4,9,0
43,1,0,2,12,12,0
44,1,8622,39,0,20,0
39,1,8181,11,1,9,0
32,1,7268,7,30,11,0
7,1,6359,100,0,9,0
10,1,2972,10,0,5,0
36,1,5147,2,12,7,0
48,1,5000,67,23,4,0
29,1,0,60,6,3,0
51,1,3000,34,16,2,0
21,1,11714,25,0,14,0
23,1,3485,5,0,20,0
36,1,7000,66,20,6,0
17,1,3401,20,0,12,0
16,1,0,30,5,17,0
25,1,1367,7,4,6,0
42,1,3000,28,4,2,0
44,2,1559,47,60,2,0
36,1,11371,14,0,18,0
38,1,4067,94,0,8,0
5,1,2075,16,5,5,0
17,1,5000,23,6,4,0
23,1,8127,10,19,8,0
46,1,1223,36,10,10,0
24,1,8145,40,0,9,0
6,1,5188,24,49,16,0
41,1,17570,41,1,34,0
10,1,7441,26,3,14,0
10,2,4000,14,6,3,0
49,1,19000,49,0,18,1
32,1,6284,22,0,6,0
5,1,0,24,16,23,0
19,1,3783,19,10,3,0
32,1,6466,96,0,21,0
25,1,2356,12,1,10,0
43,1,2632,34,0,3,0
44,1,2641,21,10,2,0
35,2,766,80,2,4,0
38,1,558,6,0,7,0
4,1,3479,15,1,26,0
14,1,13042,7,20,14,0
35,1,2898,100,0,4,0
5,1,0,100,34,38,1
44,1,324,8,0,12,0
5,1,1990,26,5,9,0
35,1,6818,35,0,21,0
36,1,6000,100,56,5,1
5,2,4632,32,2,7,0
44,1,10653,29,0,21,0
44,1,1634,23,1,2,0
43,1,3501,14,0,21,0
44,1,5939,14,3,8,0
41,1,640,12,0,4,0
48,1,3863,9,0,6,0
11,1,7569,30,0,44,1
48,1,734,13,0,3,0
39,1,1893,6,0,6,0
37,1,2501,17,0,6,0
5,1,4607,15,0,54,1
16,1,4301,46,0,10,0
5,1,5448,11,11,23,0
20,1,3280,23,2,4,0
5,1,2139,27,0,7,0
34,1,6309,36,0,11,0
36,1,175,20,0,4,0
3,1,14583,3,0,17,0
10,1,6822,10,0,29,0
5,1,4186,47,0,6,0
5,1,5184,25,5,5,0
25,1,6139,30,0,12,0
18,1,766,15,0,18,0
5,1,6929,10,8,29,1
10,1,5944,75,0,7,0
26,1,13902,65,0,63,1
43,1,3973,12,0,6,0
33,1,3905,38,20,3,0
35,1,3000,60,7,2,0
48,1,813,16,0,21,0
4,1,12744,2,4,34,0
24,1,5538,54,13,5,0
33,1,7000,18,0,22,0
39,1,0,42,1,21,0
45,1,1111,23,0,18,0
41,1,2087,20,0,11,0
22,1,4612,39,0,6,0
43,1,3470,11,0,9,0
10,1,12696,5,3,29,0
28,1,903,78,0,18,0
44,1,8413,32,0,36,1
43,1,2793,41,0,2,0
13,1,0,13,9,11,0
49,1,5359,15,0,9,0
5,1,449,21,0,11,0
5,1,13557,27,0,33,1
11,1,2773,18,19,3,0
4,1,1020,8,3,8,0
30,1,11258,13,0,23,0
32,1,5917,7,0,7,0
39,1,0,27,18,7,0
48,1,5237,9,0,15,0
36,1,6845,6,0,8,0
32,1,7000,16,58,6,0
4,1,3000,34,6,2,0
15,1,11000,24,25,10,0
36,1,3863,62,0,3,0
24,1,7433,35,0,21,0
23,1,6303,6,0,73,0
35,1,4633,30,0,4,0
19,2,6000,38,24,5,0
7,1,2185,18,0,2,0
11,1,1592,34,0,9,0
25,1,9301,11,0,11,0
24,1,5403,27,0,25,0
36,1,10018,3,0,19,0
6,1,4695,14,0,4,0
39,1,7000,99,15,6,0
22,1,16000,10,0,15,0
44,1,0,38,20,3,0
5,1,4272,6,0,14,0
44,1,0,75,10,24,0
44,1,21457,50,3,32,1
35,1,5489,41,0,20,0
11,1,2845,31,0,6,0
48,1,0,30,6,5,0
5,1,17144,46,0,18,1
48,1,1360,13,0,4,0
39,1,3472,100,0,25,0
35,1,0,39,14,3,0
6,1,1610,4,0,9,0
5,2,0,35,8,1,0
25,1,2955,6,6,8,0
39,1,7504,15,0,35,0
15,1,8674,21,0,9,0
10,1,2721,28,16,3,0
39,1,2536,16,2,2,0
50,1,0,68,0,14,0
43,1,477,2,10,20,0
10,1,2825,12,10,8,0
16,1,0,43,1,8,0
15,2,17157,14,0,30,0
32,1,4000,51,0,3,1
6,1,1120,7,2,28,0
10,1,12000,60,0,11,1
7,1,4000,5,10,3,0
48,1,0,15,0,42,0
30,1,0,48,2,14,0
36,1,4000,11,51,3,0
39,1,1386,7,0,7,0
7,1,4163,13,2,5,0
17,1,5000,14,17,4,0
15,1,3415,40,0,4,0
35,1,15142,46,0,19,1
11,1,11362,18,0,17,0
43,1,4138,11,0,8,0
1,1,4000,26,5,3,0
5,2,3676,10,4,8,0
21,1,4624,30,1,13,0
10,1,0,9,42,13,0
35,1,3220,56,0,3,0
33,1,4601,63,20,8,1
48,1,3673,49,3,3,0
15,1,8819,16,0,11,0
29,1,2823,100,0,17,0
34,1,7000,26,14,6,0
21,1,3543,3,1,5,0
44,1,2671,96,0,2,0
5,1,2295,19,0,18,0
16,1,9349,7,0,28,0
36,1,8825,33,0,12,0
45,1,547,98,3,2,0
15,1,1296,7,2,9,0
11,1,3554,9,2,7,0
46,1,3571,7,20,5,0
37,1,8201,3,0,11,0
36,1,4278,12,0,4,0
35,1,6000,63,17,5,0
12,1,706,75,5,16,0
29,1,0,30,12,29,0
44,1,5112,16,0,6,0
47,1,11732,40,0,25,0
13,1,6888,42,0,10,0
1,1,0,34,3,5,0
7,1,12060,55,0,15,0
39,1,6105,13,2,8,0
44,1,6180,29,0,9,0
15,2,4000,16,1,3,0
10,1,5322,26,0,7,0
35,1,10914,78,0,13,0
35,1,1280,20,5,3,0
33,1,3092,21,0,6,0
20,2,0,9,19,3,0
32,1,16643,8,0,19,0
46,1,10080,13,0,21,0
29,1,7978,18,0,28,1
50,1,0,21,0,28,0
20,1,6467,9,0,11,0
44,1,440,36,0,55,0
4,1,7056,15,0,9,0
5,1,2047,5,2,3,0
23,1,12618,29,0,39,0
29,1,6358,18,0,7,0
44,1,3534,46,0,7,0
26,1,1877,3,21,8,0
10,1,9000,77,16,8,1
5,1,2670,40,0,12,0
11,1,8000,30,17,7,0
32,1,5338,14,0,16,0
2,1,54,70,0,3,0
2,1,12294,3,0,22,0
29,1,14208,28,2,41,1
29,1,2994,27,10,6,0
5,2,7370,27,0,26,0
7,1,0,36,8,5,0
29,1,2355,27,0,5,0
32,1,0,10,0,38,0
35,1,4986,5,0,11,0
5,1,5930,13,0,10,0
37,1,6000,6,4,5,0
13,1,2000,100,35,1,0
39,1,1482,9,0,2,0
44,1,14818,32,0,72,1
4,1,2531,44,8,3,0
23,1,12000,54,4,11,0
6,2,0,32,39,31,0
41,1,4531,7,0,9,0
29,1,1997,27,0,3,0
5,1,1232,28,8,7,0
19,1,5289,40,3,9,0
35,1,9831,11,0,15,0
41,1,5962,19,0,7,0
44,1,976,33,52,8,0
15,1,2659,5,0,4,0
22,1,4000,43,9,3,0
44,1,2006,44,0,3,0
23,1,3665,12,0,5,0
33,1,4293,13,0,6,0
19,1,7581,19,0,11,0
5,1,4627,66,0,4,0
15,1,8931,16,12,8,0
5,1,5203,12,1,5,0
13,1,0,11,16,20,0
38,1,12000,27,1,11,0
41,1,2530,27,0,7,0
35,1,6223,72,0,11,0
36,1,11441,4,7,13,0
35,1,4214,11,1,8,0
29,1,9661,41,4,13,0
39,1,2997,4,0,8,0
6,1,265,5,0,4,0
37,1,4804,62,0,11,0
11,1,2362,31,0,4,0
34,2,3379,9,0,6,0
15,1,4202,19,0,9,0
25,1,4000,35,51,3,0
11,1,7138,9,0,8,0
44,1,4645,4,0,5,0
10,1,3524,41,0,3,0
26,1,11000,16,1,10,0
16,1,558,12,0,11,0
6,1,9164,28,1,22,0
46,1,506,23,2,4,0
2,1,7041,14,5,11,0
32,1,120,56,10,2,0
5,1,6383,16,1,11,0
7,1,9748,15,0,10,0
5,1,2113,16,30,3,0
21,1,0,24,33,27,0
39,1,11000,15,21,10,0
16,1,581,2,12,13,0
23,1,4690,31,0,34,0
13,1,9588,11,0,56,0
29,1,4677,1,3,13,0
5,1,3307,33,7,30,0
39,1,972,5,0,6,0
32,1,813,5,11,5,0
44,1,1564,12,0,5,0
13,1,9321,20,18,13,0
12,1,2226,18,0,6,0
1,1,1134,7,0,4,0
20,1,7959,25,0,7,0
24,1,6191,17,1,14,0
33,1,1026,45,6,4,0
46,1,1056,15,0,2,0
44,1,16000,16,1,15,0
8,1,0,97,4,11,0
44,1,19669,15,2,20,0
44,1,3626,10,0,4,0
31,1,2607,19,0,24,0
49,1,0,25,15,11,0
6,1,1557,68,11,15,0
38,1,1604,17,14,9,0
46,1,3501,37,0,8,0
13,1,0,100,12,16,0
5,1,11031,8,0,15,0
29,1,1513,11,0,2,0
32,1,9676,12,2,15,0
44,2,5684,41,0,8,0
39,1,7802,100,7,56,1
18,1,0,12,0,47,0
15,1,9541,35,20,13,0
44,1,1360,9,0,10,0
4,1,0,8,10,9,0
28,1,5000,33,2,4,0
5,1,10576,2,1,19,0
46,1,238,14,0,5,0
49,1,1105,18,6,2,0
23,1,929,2,0,10,0
15,1,0,15,2,37,0
21,1,950,3,0,7,0
35,1,620,100,10,5,0
10,2,5000,5,31,4,0
44,1,14,23,3,12,0
7,1,0,8,13,33,0
38,1,0,11,0,51,0
40,1,0,7,3,2,0
16,1,6065,39,3,10,0
44,1,7351,12,4,13,0
6,1,6346,18,3,6,0
44,1,6751,10,2,8,0
22,1,2674,22,0,12,0
24,1,977,5,28,14,0
11,1,4078,7,3,9,0
11,1,1986,27,5,18,0
26,1,4315,100,0,14,0
19,1,5185,33,16,6,0
29,1,1631,42,0,2,0
44,1,424,33,0,22,0
29,1,173,49,11,3,0
12,1,0,100,18,5,0
36,1,9000,21,60,8,1
35,1,6173,2,0,7,0
4,1,684,67,2,7,0
