0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
6.09,65.93,2051.5,15.18,35.03,75.0,90.0,1138.42,50.0,82.0,25.31,0.0,900.0,16.0,1.09,0.0,1.09,-0.14,-0.73,1.87,-0.3,5.07,0.87,221.97,0.87,55.85,0.27,0.24,0.33,16.34,36.73,0.21,0.15,0.36,0.27,0.24,87.6,0.17,2218.0,8.29,48.67,194400.0,72.0,446.08,22.42,24.0,20.0,0.0
6.51,65.83,3025.18,13.92,64.22,81.0,127.28,1127.7,50.0,82.0,24.94,0.0,990.0,18.0,1.1,0.0,1.1,-0.17,-1.74,3.17,0.06,5.07,0.87,221.97,0.97,55.85,0.23,0.19,0.36,20.15,37.53,0.1,0.18,0.28,0.23,0.19,91.9,0.16,2292.0,8.79,54.19,210600.0,63.0,340.73,121.65,26.0,21.0,0.0
6.35,65.81,3194.47,6.82,47.43,130.0,180.0,886.4,50.0,82.0,16.08,0.0,810.0,15.0,1.1,0.0,1.1,-0.25,-1.24,3.07,0.47,5.07,0.87,221.97,0.96,55.85,0.31,0.26,0.36,11.38,18.86,0.19,0.21,0.39,0.31,0.27,107.6,0.21,1731.0,11.07,53.35,186300.0,68.0,342.43,72.0,23.0,22.0,0.0
6.89,65.82,7588.81,1.45,146.03,474.05,603.74,685.42,50.0,82.0,34.35,0.0,1620.0,28.0,1.1,0.0,1.1,-0.12,-2.37,2.95,0.26,5.07,0.87,221.97,0.91,55.85,0.31,0.27,0.34,11.96,21.63,0.3,0.18,0.48,0.32,0.28,121.9,0.22,4187.0,11.38,50.73,510300.0,69.0,305.06,231.84,63.0,23.0,1.0
6.57,65.93,3528.61,11.7,40.25,90.0,180.0,1053.42,50.0,82.0,23.15,0.0,900.0,17.0,1.09,0.0,1.09,-0.14,-1.53,5.19,1.5,5.07,0.87,221.97,1.06,55.85,0.22,0.2,0.4,21.84,34.57,0.12,0.17,0.29,0.22,0.2,93.5,0.19,2165.0,11.11,59.4,202500.0,70.0,405.0,162.52,25.0,24.0,0.0
6.25,65.96,2674.72,12.2,60.0,70.0,180.0,853.81,50.0,82.0,17.3,0.0,720.0,13.0,1.09,0.0,1.09,-0.19,-1.58,2.42,-0.31,5.07,0.87,221.97,0.88,55.85,0.31,0.3,0.33,10.92,13.05,0.15,0.21,0.36,0.31,0.3,91.8,0.16,1588.0,7.79,48.94,145800.0,70.0,456.0,78.11,18.0,25.0,0.0
6.41,65.87,2512.56,7.95,31.82,101.25,180.0,804.98,50.0,82.0,17.5,0.01,810.0,15.0,1.09,0.0,1.09,-0.23,-1.66,2.82,-0.5,5.07,0.87,221.97,0.94,55.85,0.31,0.27,0.35,11.35,22.65,0.12,0.24,0.36,0.3,0.27,93.8,0.13,1641.0,6.72,52.32,153900.0,69.0,376.84,102.05,19.0,26.0,0.0
6.14,66.21,7103.13,12.65,68.03,63.64,127.28,804.98,50.0,82.0,20.17,0.01,900.0,16.0,1.09,0.0,1.09,-0.18,-1.73,3.48,0.56,5.07,0.87,221.97,0.89,55.85,0.32,0.25,0.33,10.62,20.22,0.17,0.23,0.4,0.32,0.25,85.0,0.16,1715.0,7.88,49.72,145800.0,63.0,634.67,101.5,18.0,27.0,0.0
6.02,66.17,4371.27,12.88,48.54,81.82,180.0,1053.42,50.0,82.0,23.11,0.0,900.0,16.0,1.09,0.0,1.09,-0.15,-1.49,6.01,1.14,5.07,0.87,221.97,0.96,55.85,0.3,0.27,0.36,11.54,18.14,0.1,0.25,0.34,0.3,0.27,89.8,0.17,2075.0,9.15,53.61,186300.0,68.0,619.65,57.0,23.0,28.0,0.0
6.34,65.69,2712.34,7.16,63.64,112.5,180.0,804.98,50.0,82.0,15.57,0.0,720.0,13.0,1.1,0.0,1.1,-0.19,-1.38,3.71,0.36,5.07,0.87,221.97,0.91,55.85,0.27,0.25,0.34,16.47,22.44,0.18,0.18,0.36,0.28,0.26,102.0,0.19,1588.0,9.66,50.55,162000.0,64.0,259.45,40.95,20.0,29.0,0.0
6.4,65.86,2497.86,10.73,48.54,98.18,180.0,1053.42,50.0,82.0,22.36,0.0,810.0,14.0,1.09,0.0,1.09,-0.14,-1.62,2.81,0.65,5.07,0.87,221.97,0.9,55.85,0.29,0.24,0.34,12.28,18.07,0.11,0.23,0.35,0.29,0.25,95.2,0.18,2128.0,9.12,50.36,202500.0,70.0,369.72,98.04,25.0,30.0,0.0
6.35,65.68,2801.72,9.14,126.14,111.37,381.84,1018.23,50.0,82.0,26.6,0.01,1440.0,24.0,1.23,0.0,1.23,-0.26,-1.31,2.86,0.33,5.07,0.87,221.97,0.93,55.85,0.26,0.24,0.35,15.97,23.14,0.13,0.19,0.32,0.26,0.24,92.3,0.18,2456.0,9.36,52.07,226800.0,42.0,250.46,42.18,28.0,31.0,0.0
6.11,65.89,2326.02,4.02,100.17,445.58,742.16,1793.24,50.0,82.0,34.46,0.0,2250.0,40.0,1.22,0.0,1.22,-0.14,-0.81,3.25,0.81,5.07,0.87,221.97,1.1,55.85,0.27,0.24,0.41,15.56,21.87,0.22,0.17,0.39,0.25,0.23,184.6,0.28,6362.0,17.35,61.51,1174500.0,72.0,418.42,20.19,145.0,32.0,0.0
6.47,65.93,2900.26,10.37,30.0,80.0,90.0,829.76,50.0,82.0,20.47,0.0,720.0,12.0,1.09,0.0,1.09,-0.16,-1.9,2.54,0.64,5.07,0.87,221.97,0.88,55.85,0.31,0.23,0.33,11.99,22.68,0.23,0.21,0.44,0.31,0.23,89.0,0.14,1821.0,6.81,49.05,162000.0,74.0,413.2,131.45,20.0,33.0,0.0
6.19,65.88,2367.42,6.33,47.43,140.0,180.0,886.4,50.0,82.0,16.42,0.0,720.0,13.0,1.09,0.0,1.09,-0.21,-1.43,5.36,1.03,5.07,0.87,221.97,0.98,55.85,0.28,0.21,0.37,14.03,32.52,0.13,0.21,0.35,0.29,0.2,115.4,0.2,1895.0,10.7,54.89,218700.0,66.0,403.11,41.81,27.0,34.0,0.0
6.1,65.84,2777.91,3.71,195.38,401.84,768.96,1489.77,50.0,82.0,41.15,0.0,2340.0,36.0,1.09,0.0,1.09,-0.21,-0.69,4.97,1.07,5.07,0.87,221.97,1.03,55.85,0.44,0.35,0.38,12.23,21.27,0.97,0.13,1.1,0.48,0.4,144.4,0.37,5944.0,21.1,57.43,858600.0,65.0,385.27,5.7,106.0,35.0,0.0
6.22,65.88,2525.72,12.66,39.69,70.0,90.0,886.4,50.0,82.0,21.17,0.01,810.0,14.0,1.09,0.0,1.09,-0.17,-1.26,2.99,0.21,5.07,0.87,221.97,0.98,55.85,0.24,0.22,0.37,17.12,23.33,0.09,0.2,0.29,0.24,0.22,85.3,0.16,1805.0,8.52,54.79,153900.0,64.0,399.26,49.05,19.0,36.0,0.0
6.37,65.73,2435.84,8.49,62.11,77.14,180.0,655.21,50.0,82.0,13.51,0.01,630.0,11.0,1.1,0.0,1.1,-0.23,-1.76,2.1,-0.4,5.07,0.87,221.97,0.89,55.85,0.31,0.3,0.33,10.41,14.18,0.06,0.28,0.34,0.31,0.31,94.8,0.14,1281.0,6.86,49.53,121500.0,70.0,285.93,60.67,15.0,37.0,0.0
6.03,66.2,4964.02,8.3,54.08,100.0,180.0,829.76,50.0,82.0,18.95,0.01,810.0,14.0,1.09,0.0,1.09,-0.18,-1.64,5.58,1.28,5.07,0.87,221.97,0.93,55.85,0.33,0.28,0.35,10.14,17.17,0.2,0.22,0.42,0.33,0.29,92.5,0.21,1752.0,10.69,51.95,162000.0,75.0,635.3,64.45,20.0,38.0,0.0
6.12,66.0,3236.18,9.98,68.03,72.73,127.28,725.6,50.0,82.0,13.6,0.0,630.0,11.0,1.09,0.0,1.09,-0.22,-1.25,2.48,0.19,5.07,0.87,221.97,0.86,55.85,0.3,0.27,0.32,11.8,16.58,0.13,0.24,0.37,0.3,0.28,103.6,0.15,1408.0,7.12,48.06,145800.0,62.0,489.89,45.78,18.0,39.0,0.0
6.14,65.92,2246.93,10.2,69.71,63.64,127.28,649.0,50.0,82.0,12.66,0.0,630.0,11.0,1.09,0.0,1.09,-0.3,-0.85,1.91,0.24,5.07,0.87,221.97,0.82,55.85,0.32,0.29,0.31,10.3,15.4,0.11,0.24,0.36,0.31,0.29,101.2,0.17,1281.0,7.68,46.0,129600.0,62.0,437.19,34.69,16.0,40.0,0.0
5.95,66.02,4026.42,6.72,60.68,147.27,270.0,990.0,50.0,82.0,21.62,0.0,1170.0,18.0,1.09,0.0,1.09,-0.17,0.92,1.81,0.17,5.07,0.87,221.97,0.75,55.85,0.68,0.54,0.28,2.81,7.28,0.62,0.34,0.96,0.68,0.56,106.0,0.47,2292.0,19.66,41.63,243000.0,89.0,520.4,2.23,30.0,41.0,0.0
6.4,65.72,2612.71,7.69,97.24,104.71,254.56,804.98,50.0,82.0,17.05,0.0,810.0,14.0,1.1,0.0,1.1,-0.2,-1.5,3.02,0.44,5.07,0.87,221.97,1.0,55.85,0.24,0.2,0.37,17.81,38.16,0.09,0.19,0.28,0.24,0.2,109.0,0.17,1858.0,9.7,56.08,202500.0,63.0,275.4,65.68,25.0,42.0,0.0
6.1,65.86,2718.89,7.6,66.7,127.46,284.6,969.33,50.0,82.0,20.94,0.0,990.0,16.0,1.09,0.0,1.09,-0.13,-0.82,2.29,0.57,5.07,0.87,221.97,0.91,55.85,0.29,0.26,0.34,12.35,19.11,0.16,0.21,0.37,0.29,0.27,105.9,0.22,2218.0,11.22,50.76,234900.0,65.0,397.28,8.59,29.0,43.0,0.0
6.3,65.95,2289.77,15.39,43.47,63.0,90.0,969.33,50.0,82.0,20.31,0.01,810.0,13.0,1.09,0.0,1.09,-0.12,-1.61,3.38,0.17,5.07,0.87,221.97,0.95,55.85,0.28,0.24,0.36,13.39,28.27,0.11,0.22,0.34,0.28,0.24,87.0,0.11,1768.0,6.04,53.26,153900.0,73.0,444.21,87.89,19.0,44.0,0.0
6.11,66.05,3845.59,6.32,56.92,90.0,180.0,569.21,50.0,82.0,12.51,0.01,630.0,11.0,1.09,0.0,1.09,-0.25,-1.5,3.09,0.21,5.07,0.87,221.97,0.92,55.85,0.3,0.27,0.34,11.2,16.05,0.09,0.25,0.35,0.3,0.27,95.2,0.24,1191.0,12.22,51.29,113400.0,66.0,525.36,55.64,14.0,45.0,0.0
6.05,65.89,2783.78,6.15,78.65,163.64,270.0,1006.23,50.0,82.0,21.28,0.0,1170.0,18.0,1.09,0.0,1.09,-0.19,0.62,2.89,0.17,5.07,0.87,221.97,0.92,55.85,0.52,0.4,0.34,6.76,12.96,0.72,0.23,0.94,0.54,0.43,115.4,0.35,2456.0,17.93,51.4,283500.0,78.0,423.91,3.06,35.0,46.0,0.0
6.89,65.8,7894.38,10.99,41.66,67.5,90.0,742.16,50.0,82.0,16.47,0.01,720.0,11.0,1.1,0.0,1.1,-0.21,-2.34,1.64,0.12,5.07,0.87,221.97,0.86,55.85,0.34,0.28,0.32,9.56,19.85,0.25,0.21,0.46,0.34,0.28,88.7,0.1,1461.0,5.01,47.81,129600.0,73.0,287.06,226.81,16.0,47.0,1.0
6.27,65.98,2994.09,7.28,0.0,90.0,90.0,655.21,50.0,82.0,16.47,0.0,630.0,10.0,1.09,0.0,1.09,-0.2,-1.76,2.75,-0.52,5.07,0.87,221.97,0.83,55.85,0.32,0.31,0.31,9.99,12.68,0.11,0.27,0.38,0.32,0.31,88.7,0.16,1461.0,7.37,46.31,129600.0,70.0,467.31,85.38,16.0,48.0,0.0
5.94,66.07,3772.43,2.96,146.2,203.93,402.49,603.74,50.0,82.0,20.4,0.0,810.0,13.0,1.09,0.0,1.09,-0.2,-0.92,4.22,1.35,5.07,0.87,221.97,0.91,55.85,0.31,0.27,0.34,11.54,21.15,0.15,0.22,0.37,0.31,0.28,103.6,0.2,2112.0,9.96,51.04,218700.0,68.0,554.74,11.74,27.0,49.0,0.0
6.25,65.98,2981.28,13.92,64.22,81.0,127.28,1127.7,50.0,82.0,21.85,0.0,900.0,15.0,1.09,0.0,1.09,-0.15,-1.55,3.16,0.1,5.07,0.87,221.97,0.94,55.85,0.28,0.21,0.35,13.44,36.44,0.13,0.22,0.35,0.28,0.21,100.0,0.17,2186.0,9.21,52.7,218700.0,61.0,466.26,80.33,27.0,50.0,0.0
6.3,65.76,2896.24,1.56,170.51,310.84,603.74,484.66,50.0,82.0,26.49,0.0,1350.0,23.0,1.23,0.0,1.23,-0.12,-1.37,7.35,2.16,5.07,0.87,221.97,1.09,55.85,0.29,0.26,0.41,12.56,22.08,0.18,0.18,0.37,0.28,0.26,126.1,0.31,3340.0,18.92,60.79,421200.0,66.0,312.73,45.73,52.0,51.0,0.0
6.35,65.72,2410.18,8.86,54.08,100.0,180.0,886.4,50.0,82.0,18.38,0.0,720.0,12.0,1.1,0.0,1.1,-0.17,-1.42,2.21,-0.22,5.07,0.87,221.97,0.91,55.85,0.28,0.23,0.34,13.95,24.99,0.16,0.21,0.37,0.28,0.23,96.2,0.14,1768.0,6.87,50.86,170100.0,67.0,278.71,51.05,21.0,52.0,0.0
6.35,65.87,2623.99,10.66,43.92,64.29,90.0,685.42,50.0,82.0,14.47,0.01,630.0,10.0,1.09,0.0,1.09,-0.23,-1.62,2.58,0.52,5.07,0.87,221.97,0.83,55.85,0.33,0.27,0.31,9.65,18.32,0.16,0.27,0.43,0.33,0.27,88.5,0.12,1281.0,5.54,46.29,113400.0,68.0,381.86,83.21,14.0,53.0,0.0
6.38,65.95,2498.53,7.62,0.0,90.0,90.0,685.42,50.0,82.0,16.5,0.0,630.0,10.0,1.09,0.0,1.09,-0.19,-1.49,2.35,0.05,5.07,0.87,221.97,0.82,55.85,0.36,0.29,0.3,7.96,19.0,0.14,0.3,0.44,0.36,0.31,94.0,0.15,1551.0,7.06,45.56,145800.0,69.0,437.28,111.5,18.0,54.0,0.0
6.15,65.95,2515.87,10.22,57.68,78.75,180.0,804.98,50.0,82.0,14.64,0.01,810.0,13.0,1.09,0.0,1.09,-0.2,-1.51,2.88,-0.14,5.07,0.87,221.97,0.93,55.85,0.28,0.22,0.35,13.35,28.52,0.11,0.23,0.33,0.28,0.23,99.8,0.14,1461.0,7.16,51.78,145800.0,68.0,454.39,43.56,18.0,55.0,0.0
6.07,65.92,2216.2,5.75,67.75,105.0,180.0,603.74,50.0,82.0,13.4,0.01,900.0,15.0,1.09,0.0,1.09,-0.33,-0.9,2.41,-0.24,5.07,0.87,221.97,0.9,55.85,0.25,0.26,0.34,16.53,21.18,0.11,0.19,0.31,0.26,0.26,98.3,0.2,1318.0,10.01,50.38,129600.0,68.0,439.44,13.06,16.0,56.0,0.0
6.7,65.79,5064.2,13.33,48.11,51.43,90.0,685.42,50.0,82.0,14.32,0.01,720.0,12.0,1.1,0.0,1.1,-0.25,-1.93,4.13,1.14,5.07,0.87,221.97,0.93,55.85,0.31,0.27,0.35,11.94,19.63,0.16,0.2,0.36,0.31,0.27,85.7,0.19,1228.0,9.64,51.69,105300.0,65.0,297.77,168.31,13.0,57.0,0.0
6.46,65.79,3286.61,5.66,43.92,115.71,180.0,655.21,50.0,82.0,15.63,0.0,630.0,10.0,1.09,0.0,1.09,-0.19,-1.68,2.06,0.22,5.07,0.87,221.97,0.85,55.85,0.32,0.3,0.32,10.27,14.2,0.15,0.24,0.38,0.32,0.3,99.2,0.23,1551.0,11.15,47.74,153900.0,71.0,315.16,97.37,19.0,58.0,0.0
6.14,65.94,2378.27,6.63,95.81,106.07,254.56,702.92,50.0,82.0,19.38,0.0,900.0,15.0,1.22,0.0,1.22,-0.3,-1.08,7.14,1.86,5.07,0.87,221.97,0.98,55.85,0.28,0.26,0.37,12.84,21.34,0.09,0.23,0.32,0.29,0.26,106.2,0.26,2059.0,14.1,54.89,218700.0,50.0,450.22,39.15,27.0,59.0,0.0
6.18,65.84,2183.46,6.12,51.96,106.07,127.28,649.0,50.0,82.0,13.47,0.0,720.0,12.0,1.09,0.0,1.09,-0.34,-0.88,3.39,0.76,5.07,0.87,221.97,0.92,55.85,0.23,0.2,0.34,21.17,30.25,0.1,0.17,0.27,0.23,0.2,109.7,0.13,1477.0,6.68,51.5,162000.0,56.0,373.35,28.95,20.0,60.0,0.0
6.18,65.88,2287.26,7.95,57.68,101.25,180.0,804.98,50.0,82.0,16.39,0.0,720.0,12.0,1.09,0.0,1.09,-0.19,-0.92,3.01,-0.74,5.07,0.87,221.97,0.91,55.85,0.3,0.27,0.34,12.93,17.95,0.2,0.2,0.4,0.31,0.27,96.9,0.17,1588.0,8.68,50.74,153900.0,64.0,402.21,37.0,19.0,61.0,0.0
6.31,65.66,3075.14,3.95,63.64,210.0,270.0,829.76,50.0,82.0,16.36,0.0,900.0,16.0,1.1,0.0,1.1,-0.25,-0.83,3.31,0.94,5.07,0.87,221.97,1.12,55.85,0.25,0.24,0.42,16.09,20.89,0.12,0.18,0.31,0.26,0.23,125.9,0.29,2059.0,18.01,62.5,259200.0,97.0,240.09,25.16,32.0,62.0,0.0
6.13,65.85,2423.59,30.59,51.96,21.21,127.28,649.0,50.0,82.0,13.32,0.01,630.0,10.0,1.09,0.0,1.09,-0.27,-0.83,2.55,0.8,5.07,0.87,221.97,0.9,55.85,0.24,0.21,0.34,17.25,23.74,0.06,0.22,0.28,0.24,0.21,85.4,0.15,1138.0,7.69,50.5,97200.0,60.0,386.17,14.25,12.0,63.0,0.0
6.13,65.85,2338.89,30.59,51.96,21.21,127.28,649.0,50.0,82.0,13.32,0.01,630.0,10.0,1.09,0.0,1.09,-0.27,-0.76,1.77,-0.13,5.07,0.87,221.97,0.86,55.85,0.26,0.24,0.32,15.01,21.21,0.09,0.2,0.3,0.26,0.24,85.4,0.16,1138.0,7.64,48.25,97200.0,60.0,389.17,18.25,12.0,64.0,0.0
6.36,65.73,2377.63,7.12,45.0,120.0,180.0,853.81,50.0,82.0,19.15,0.01,990.0,16.0,1.1,0.0,1.1,-0.29,-1.47,5.72,1.18,5.07,0.87,221.97,1.01,55.85,0.23,0.18,0.38,21.53,35.52,0.14,0.17,0.31,0.23,0.19,94.2,0.17,1805.0,9.8,56.62,170100.0,72.0,283.29,56.33,21.0,65.0,0.0
6.36,65.93,2403.94,6.73,40.25,72.0,90.0,484.66,50.0,82.0,10.65,0.01,540.0,8.0,1.09,0.0,1.09,-0.4,-1.74,1.45,0.06,5.07,0.87,221.97,0.84,55.85,0.34,0.38,0.31,8.88,8.42,0.12,0.27,0.4,0.34,0.38,91.5,0.21,974.0,9.96,46.82,89100.0,67.0,425.45,102.91,11.0,66.0,0.0
6.49,65.45,8906.98,7.59,36.74,75.0,90.0,569.21,50.0,82.0,13.47,0.01,630.0,10.0,1.11,0.0,1.11,-0.26,-1.04,2.29,-0.06,5.07,0.87,221.97,0.86,55.85,0.34,0.33,0.32,9.08,13.19,0.11,0.29,0.4,0.34,0.33,88.4,0.12,1191.0,5.53,48.08,105300.0,67.0,78.23,31.92,13.0,67.0,0.0
6.06,65.97,2782.08,7.59,67.75,75.0,180.0,569.21,50.0,82.0,11.51,0.01,630.0,9.0,1.09,0.0,1.09,-0.27,-0.81,2.83,0.92,5.07,0.87,221.97,0.85,55.85,0.33,0.28,0.32,9.35,15.87,0.11,0.26,0.37,0.33,0.29,95.6,0.12,1101.0,5.87,47.46,105300.0,67.0,477.0,24.69,13.0,68.0,0.0
6.02,66.03,3470.02,7.59,67.75,75.0,180.0,569.21,50.0,82.0,11.51,0.01,630.0,9.0,1.09,0.0,1.09,-0.27,-0.85,2.54,0.4,5.07,0.87,221.97,0.87,55.85,0.32,0.23,0.32,11.22,22.89,0.18,0.21,0.39,0.31,0.24,95.6,0.18,1101.0,8.98,48.46,105300.0,67.0,523.0,25.69,13.0,69.0,0.0
6.12,65.92,2087.31,4.5,90.0,180.0,360.0,810.0,50.0,82.0,15.36,0.01,1260.0,20.0,1.22,0.0,1.22,-0.56,-0.88,3.06,0.85,5.07,0.87,221.97,1.04,55.85,0.21,0.21,0.39,22.92,24.5,0.11,0.17,0.28,0.21,0.22,125.8,0.21,1932.0,12.16,58.13,243000.0,2.0,435.73,27.3,30.0,70.0,0.0
6.5,65.35,13587.9,5.42,67.75,105.0,180.0,569.21,50.0,82.0,10.96,0.0,450.0,6.0,0.0,0.0,0.0,0.0,-0.92,4.87,1.4,5.07,0.87,221.97,0.8,55.85,0.37,0.34,0.3,7.33,10.26,0.08,0.33,0.41,0.37,0.36,105.3,0.23,1154.0,10.02,44.4,121500.0,75.0,11.13,11.93,15.0,71.0,0.0
6.36,65.49,7960.56,4.45,70.81,141.43,270.0,630.0,50.0,82.0,14.54,0.0,720.0,11.0,1.23,0.0,1.23,-0.28,0.86,2.02,0.26,5.07,0.87,221.97,0.65,55.85,0.7,0.58,0.24,2.8,10.32,0.64,0.34,0.98,0.72,0.63,105.5,0.51,1535.0,18.51,36.15,162000.0,85.0,117.35,1.95,20.0,72.0,0.0
6.37,65.88,2600.96,8.86,54.08,100.0,180.0,886.4,50.0,82.0,17.54,0.0,720.0,12.0,1.09,0.0,1.09,-0.17,-1.14,2.74,-0.23,5.07,0.87,221.97,0.97,55.85,0.29,0.22,0.36,12.63,36.55,0.11,0.25,0.37,0.29,0.23,100.8,0.13,1768.0,7.2,54.36,178200.0,67.0,386.77,92.86,22.0,73.0,0.0
6.2,65.86,2284.64,6.49,69.35,131.62,284.6,853.81,50.0,82.0,15.75,0.0,900.0,15.0,1.09,0.0,1.09,-0.25,-1.05,5.02,1.02,5.07,0.87,221.97,0.99,55.85,0.24,0.23,0.37,17.82,31.19,0.13,0.17,0.3,0.24,0.23,115.7,0.21,1821.0,11.89,55.35,210600.0,71.0,384.81,39.12,26.0,74.0,0.0
6.37,65.87,2604.12,8.49,62.11,77.14,180.0,655.21,50.0,82.0,13.51,0.01,630.0,9.0,1.09,0.0,1.09,-0.23,-1.45,2.68,0.58,5.07,0.87,221.97,0.94,55.85,0.3,0.27,0.35,11.6,21.41,0.08,0.24,0.33,0.3,0.28,94.8,0.18,1281.0,9.74,52.53,121500.0,72.0,379.47,89.67,15.0,75.0,0.0
5.94,66.11,3862.06,10.2,69.71,63.64,127.28,649.0,50.0,82.0,10.28,0.01,720.0,12.0,1.09,0.0,1.09,-0.36,-0.77,2.67,0.2,5.07,0.87,221.97,0.9,55.85,0.3,0.24,0.33,11.74,20.36,0.09,0.25,0.33,0.3,0.25,112.3,0.16,1154.0,7.8,50.12,129600.0,62.0,584.0,19.0,16.0,76.0,0.0
6.55,65.95,3719.47,20.62,56.92,25.46,127.28,524.79,50.0,82.0,13.47,0.01,540.0,8.0,1.09,0.0,1.09,-0.25,-1.47,1.69,-0.32,5.07,0.87,221.97,0.92,55.85,0.31,0.26,0.34,10.82,25.44,0.07,0.27,0.34,0.31,0.26,88.4,0.21,1191.0,10.66,51.15,105300.0,63.0,420.23,160.77,13.0,77.0,0.0
6.4,65.95,2783.55,5.39,0.0,90.0,90.0,484.66,50.0,82.0,13.47,0.01,630.0,10.0,1.09,0.0,1.09,-0.25,-1.63,1.91,-0.15,5.07,0.87,221.97,0.91,55.85,0.3,0.27,0.34,12.15,24.65,0.15,0.21,0.36,0.3,0.27,88.4,0.16,1191.0,8.02,50.85,105300.0,65.0,432.23,118.31,13.0,78.0,0.0
6.61,65.49,8810.86,8.98,49.3,54.0,90.0,484.66,50.0,82.0,9.65,0.01,540.0,7.0,1.11,0.0,1.11,-0.33,-1.55,1.83,0.51,5.07,0.87,221.97,0.9,55.85,0.34,0.32,0.34,8.5,11.08,0.03,0.33,0.36,0.34,0.32,91.6,0.1,884.0,5.1,50.4,81000.0,74.0,97.6,76.3,10.0,79.0,0.0
6.47,65.67,3644.29,8.98,49.3,54.0,90.0,484.66,50.0,82.0,9.65,0.01,540.0,7.0,1.1,0.0,1.1,-0.33,-1.78,2.82,-1.02,5.07,0.87,221.97,0.86,55.85,0.3,0.27,0.32,12.78,22.58,0.18,0.2,0.37,0.3,0.27,91.6,0.15,884.0,7.24,48.0,81000.0,74.0,231.6,73.3,10.0,80.0,0.0
6.14,66.03,3704.69,12.65,63.64,31.82,127.28,402.49,50.0,82.0,10.47,0.01,630.0,10.0,1.09,0.0,1.09,-0.33,-1.57,1.57,-0.41,5.07,0.87,221.97,0.9,55.85,0.3,0.28,0.34,11.7,15.35,0.09,0.25,0.34,0.3,0.28,87.9,0.13,921.0,6.69,50.5,81000.0,60.0,507.8,57.5,10.0,81.0,0.0
6.31,65.77,2997.85,4.3,73.85,159.41,284.6,685.42,50.0,82.0,16.24,0.0,810.0,13.0,1.22,0.0,1.22,-0.38,-1.43,2.37,0.4,5.07,0.87,221.97,0.97,55.85,0.28,0.23,0.36,13.41,26.75,0.11,0.22,0.34,0.29,0.24,102.3,0.19,1662.0,10.18,54.19,170100.0,23.0,319.62,53.19,21.0,82.0,0.0
6.14,65.78,3321.87,2.55,90.0,180.0,270.0,458.91,50.0,82.0,11.56,0.0,540.0,8.0,1.09,0.0,1.09,-0.22,-0.42,2.26,0.21,5.07,0.87,221.97,0.8,55.85,0.69,0.55,0.3,3.49,10.12,0.71,0.29,1.0,0.72,0.59,115.4,0.4,1334.0,17.98,44.58,153900.0,79.0,341.68,3.0,19.0,83.0,0.0
6.7,65.8,4966.8,5.42,36.74,105.0,180.0,569.21,50.0,82.0,12.89,0.0,630.0,10.0,1.1,0.0,1.1,-0.22,-1.94,2.52,0.44,5.07,0.87,221.97,0.91,55.85,0.35,0.28,0.34,8.54,20.82,0.16,0.26,0.42,0.35,0.3,106.3,0.15,1371.0,7.53,50.89,145800.0,68.0,303.67,171.56,18.0,84.0,0.0
5.89,66.17,4083.24,2.05,147.35,195.93,402.49,402.49,50.0,82.0,17.31,0.01,900.0,13.0,1.22,0.0,1.22,-0.21,-0.83,2.49,0.37,5.07,0.87,221.97,1.02,55.85,0.27,0.23,0.38,14.06,24.9,0.11,0.22,0.33,0.27,0.23,86.5,0.16,1498.0,9.23,57.06,129600.0,24.0,625.75,18.25,16.0,85.0,0.0
6.34,65.75,2621.52,9.49,46.48,60.0,90.0,569.21,50.0,82.0,12.47,0.01,630.0,9.0,1.1,0.0,1.1,-0.27,-1.34,2.86,0.36,5.07,0.87,221.97,0.95,55.85,0.27,0.25,0.36,15.12,20.37,0.13,0.18,0.3,0.27,0.25,88.3,0.13,1101.0,6.98,53.33,97200.0,69.0,303.08,54.58,12.0,86.0,0.0
6.26,66.04,4644.02,0.0,0.0,0.0,0.0,649.0,50.0,82.0,13.32,0.01,630.0,10.0,1.09,0.0,1.09,-0.27,-1.65,3.82,0.27,5.07,0.87,221.97,0.95,55.85,0.28,0.28,0.35,12.58,15.23,0.08,0.26,0.34,0.28,0.28,85.4,0.13,1138.0,6.79,53.08,97200.0,56.0,509.33,98.0,12.0,87.0,0.0
6.29,65.94,2276.28,6.32,56.92,90.0,180.0,569.21,50.0,82.0,11.67,0.0,540.0,9.0,1.09,0.0,1.09,-0.25,-1.81,4.51,0.99,5.07,0.87,221.97,0.9,55.85,0.28,0.26,0.34,13.42,16.64,0.16,0.19,0.35,0.29,0.27,102.0,0.21,1191.0,10.38,50.47,121500.0,64.0,438.4,84.53,15.0,88.0,0.0
6.3,66.04,4718.55,6.32,56.92,90.0,180.0,569.21,50.0,82.0,11.67,0.0,540.0,9.0,1.09,0.0,1.09,-0.25,-2.05,4.37,1.2,5.07,0.87,221.97,0.83,55.85,0.34,0.32,0.31,9.01,10.47,0.18,0.26,0.44,0.34,0.32,102.0,0.24,1191.0,11.17,46.2,121500.0,64.0,502.4,108.53,15.0,89.0,0.0
